start_ts;end_ts;graph;session_id;rule_type;rule_name;start_num;end_num;
1692371531;1692371577;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;5730;5734;
1692371599;1692371611;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;5736;5737;
1692371656;1692371668;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;5741;5742;
1692371679;1692372001;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;5743;5771;
1692372035;1692372046;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;5774;5775;
1692371839;1692372206;L;18-08-23;dsc_buy_L;dsc_buy_all_prc_L;5757;5789;
1692375135;1692375192;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;6045;6050;
1692375203;1692375411;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;6051;6069;
1692375169;1692375481;L;18-08-23;dsc_buy_L;dsc_buy_all_prc_L;6048;6075;
1692377942;1692377953;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;6290;6291;
1692380063;1692380132;L;18-08-23;dsc_buy_L;dsc_buy_deriv_L;6475;6481;
1692380143;1692380188;L;18-08-23;dsc_buy_L;dsc_buy_deriv_L;6482;6486;
1692380349;1692380566;L;18-08-23;dsc_buy_L;dsc_buy_deriv_L;6500;6519;
1692380657;1692380668;L;18-08-23;dsc_buy_L;dsc_buy_deriv_L;6527;6528;
1692380406;1692380749;L;18-08-23;dsc_buy_L;dsc_buy_all_prc_L;6505;6535;
1692380349;1692380749;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;6500;6535;
1692380783;1692380839;L;18-08-23;dsc_buy_L;dsc_buy_all_prc_L;6538;6543;
1692380976;1692381010;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;6555;6558;
1692381079;1692381101;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;6564;6566;
1692381113;1692381295;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;6567;6583;
1692380874;1692381421;L;18-08-23;dsc_buy_L;dsc_buy_all_prc_L;6546;6594;
1692380965;1692381513;L;18-08-23;dsc_buy_L;dsc_buy_event_L;6554;6602;
1692381559;1692381570;L;18-08-23;dsc_buy_L;dsc_buy_all_prc_L;6606;6607;
1692381581;1692381593;L;18-08-23;dsc_buy_L;dsc_buy_all_prc_L;6608;6609;
1692383853;1692383864;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;6807;6808;
1692383876;1692384253;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;6809;6842;
1692384265;1692384276;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_L;6843;6844;
1692383899;1692384356;L;18-08-23;dsc_buy_L;dsc_buy_all_prc_L;6811;6851;
1692384482;1692384493;L;18-08-23;dsc_buy_L;dsc_buy_all_prc_L;6862;6863;
1692384733;1692384790;L;18-08-23;dsc_buy_L;dsc_buy_ALL_L;6884;6889;
1692384573;1692384790;L;18-08-23;dsc_buy_L;dsc_buy_deriv_L;6870;6889;
1692384619;1692384859;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_L;6874;6895;
1692384527;1692384870;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;6866;6896;
1692384516;1692384939;L;18-08-23;dsc_buy_L;dsc_buy_all_prc_L;6865;6902;
1692384733;1692384939;L;18-08-23;dsc_buy_L;dsc_buy_event_L;6884;6902;
1692390487;1692390521;L;18-08-23;dsc_buy_L;dsc_buy_deriv_L;7386;7389;
1692390590;1692390635;L;18-08-23;dsc_buy_L;dsc_buy_deriv_L;7395;7399;
1692390613;1692390682;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;7397;7403;
1692390773;1692390934;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_wz_L;7411;7425;
1692390945;1692390957;L;18-08-23;dsc_buy_L;dsc_buy_up_cnt_L;7426;7427;
1692390429;1692391196;L;18-08-23;dsc_buy_L;dsc_buy_all_prc_L;7381;7448;
1692390165;1692391402;L;18-08-23;dsc_buy_L;dsc_buy_event_L;7358;7466;
1692309956;1692310080;S;18-08-23;dsc_set_S;dsc_set_deriv_S;346;357;
1692310759;1692310816;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;417;422;
1692311461;1692311552;S;18-08-23;dsc_set_S;dsc_set_deriv_S;479;487;
1692311586;1692311722;S;18-08-23;dsc_set_S;dsc_set_deriv_S;490;502;
1692310861;1692312267;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;426;550;
1692313115;1692313172;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;625;630;
1692313478;1692313500;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;657;659;
1692313512;1692313591;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;660;667;
1692313602;1692313625;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;668;670;
1692313636;1692313647;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;671;672;
1692313206;1692313908;S;18-08-23;dsc_set_S;dsc_set_deriv_S;633;695;
1692313772;1692313988;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;683;702;
1692313670;1692313999;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;674;703;
1692314044;1692314056;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;707;708;
1692314192;1692314350;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;720;734;
1692314192;1692314362;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;720;735;
1692314373;1692314441;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;736;742;
1692314373;1692314441;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;736;742;
1692312991;1692314565;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;614;753;
1692314689;1692314768;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;764;771;
1692316362;1692316453;S;18-08-23;dsc_set_S;dsc_set_deriv_S;912;920;
1692316702;1692316747;S;18-08-23;dsc_set_S;dsc_set_deriv_S;942;946;
1692317302;1692317325;S;18-08-23;dsc_set_S;dsc_set_deriv_S;995;997;
1692317743;1692317754;S;18-08-23;dsc_set_S;dsc_set_deriv_S;1034;1035;
1692318161;1692318184;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;1071;1073;
1692317766;1692318206;S;18-08-23;dsc_set_S;dsc_set_deriv_S;1036;1075;
1692317325;1692318941;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;997;1140;
1692322534;1692322647;S;18-08-23;dsc_set_S;dsc_set_deriv_S;1458;1468;
1692322659;1692322704;S;18-08-23;dsc_set_S;dsc_set_deriv_S;1469;1473;
1692323347;1692323370;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;1530;1532;
1692324184;1692325442;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;1604;1715;
1692330836;1692331990;S;18-08-23;dsc_set_S;dsc_set_event_S;2192;2294;
1692332125;1692332193;S;18-08-23;dsc_set_S;dsc_set_event_S;2306;2312;
1692329480;1692332250;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;2072;2317;
1692335253;1692335264;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;2583;2584;
1692335320;1692335377;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;2589;2594;
1692336992;1692337004;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;2737;2738;
1692337027;1692337038;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;2740;2741;
1692337072;1692337333;S;18-08-23;dsc_set_S;dsc_set_ALL_S;2744;2767;
1692337072;1692337333;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;2744;2767;
1692337344;1692337355;S;18-08-23;dsc_set_S;dsc_set_ALL_S;2768;2769;
1692337060;1692337355;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;2743;2769;
1692337344;1692337355;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;2768;2769;
1692337038;1692337423;S;18-08-23;dsc_set_S;dsc_set_deriv_S;2741;2775;
1692337434;1692337547;S;18-08-23;dsc_set_S;dsc_set_deriv_S;2776;2786;
1692336461;1692337547;S;18-08-23;dsc_set_S;dsc_set_event_S;2690;2786;
1692339008;1692339019;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;2915;2916;
1692339053;1692339076;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;2919;2921;
1692339144;1692339166;S;18-08-23;dsc_set_S;dsc_set_ALL_S;2927;2929;
1692339144;1692339166;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;2927;2929;
1692339178;1692339201;S;18-08-23;dsc_set_S;dsc_set_ALL_S;2930;2932;
1692339178;1692339201;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;2930;2932;
1692339212;1692339246;S;18-08-23;dsc_set_S;dsc_set_ALL_S;2933;2936;
1692339212;1692339246;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;2933;2936;
1692339257;1692339382;S;18-08-23;dsc_set_S;dsc_set_ALL_S;2937;2948;
1692339257;1692339382;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;2937;2948;
1692339404;1692339449;S;18-08-23;dsc_set_S;dsc_set_ALL_S;2950;2954;
1692339110;1692339449;S;18-08-23;dsc_set_S;dsc_set_deriv_S;2924;2954;
1692339461;1692339472;S;18-08-23;dsc_set_S;dsc_set_ALL_S;2955;2956;
1692339461;1692339472;S;18-08-23;dsc_set_S;dsc_set_deriv_S;2955;2956;
1692339528;1692339551;S;18-08-23;dsc_set_S;dsc_set_ALL_S;2961;2963;
1692339404;1692339551;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;2950;2963;
1692339562;1692339585;S;18-08-23;dsc_set_S;dsc_set_ALL_S;2964;2966;
1692339562;1692339585;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;2964;2966;
1692339596;1692339630;S;18-08-23;dsc_set_S;dsc_set_ALL_S;2967;2970;
1692339528;1692339630;S;18-08-23;dsc_set_S;dsc_set_deriv_S;2961;2970;
1692339596;1692339652;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;2967;2972;
1692339121;1692339664;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;2925;2973;
1692339698;1692339720;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;2976;2978;
1692338702;1692339788;S;18-08-23;dsc_set_S;dsc_set_event_S;2888;2984;
1692339777;1692339800;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;2983;2985;
1692339675;1692339822;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;2974;2987;
1692339913;1692339924;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;2995;2996;
1692335433;1692340162;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;2599;3017;
1692340332;1692341768;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3032;3159;
1692342005;1692342548;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3180;3228;
1692342593;1692342888;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3232;3258;
1692343229;1692344052;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3288;3360;
1692344063;1692344177;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3361;3371;
1692344549;1692344561;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3404;3405;
1692344595;1692344651;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3408;3413;
1692344799;1692346852;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3426;3607;
1692349245;1692349992;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3818;3884;
1692350455;1692350478;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3925;3927;
1692350500;1692350602;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3929;3938;
1692350976;1692351067;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;3971;3979;
1692354870;1692355837;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;4311;4395;
1692356023;1692356034;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;4411;4412;
1692356046;1692356057;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;4413;4414;
1692356197;1692356486;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;4426;4451;
1692356591;1692356625;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;4460;4463;
1692356747;1692357112;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;4473;4504;
1692357170;1692357687;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;4509;4553;
1692357770;1692358110;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;4560;4589;
1692359612;1692359837;S;18-08-23;dsc_set_S;dsc_set_deriv_S;4717;4736;
1692358904;1692360268;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;4657;4772;
1692366102;1692366114;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;5261;5262;
1692366317;1692367264;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;5279;5358;
1692371931;1692372012;S;18-08-23;dsc_set_S;dsc_set_deriv_S;5765;5772;
1692372414;1692372745;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;5807;5836;
1692375192;1692375261;S;18-08-23;dsc_set_S;dsc_set_deriv_S;6050;6056;
1692375399;1692375527;S;18-08-23;dsc_set_S;dsc_set_deriv_S;6068;6079;
1692379454;1692380006;S;18-08-23;dsc_set_S;dsc_set_deriv_S;6422;6470;
1692380668;1692380691;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;6528;6530;
1692380040;1692380760;S;18-08-23;dsc_set_S;dsc_set_deriv_S;6473;6536;
1692380566;1692380783;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;6519;6538;
1692380816;1692381250;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;6541;6579;
1692380862;1692381250;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;6545;6579;
1692380018;1692381764;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;6471;6624;
1692383853;1692383864;S;18-08-23;dsc_set_S;dsc_set_deriv_S;6807;6808;
1692383899;1692384013;S;18-08-23;dsc_set_S;dsc_set_deriv_S;6811;6821;
1692384550;1692384608;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;6868;6873;
1692384676;1692384767;S;18-08-23;dsc_set_S;dsc_set_ALL_S;6879;6887;
1692384539;1692384767;S;18-08-23;dsc_set_S;dsc_set_deriv_S;6867;6887;
1692384676;1692384779;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;6879;6888;
1692384619;1692384790;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;6874;6889;
1692384802;1692384813;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;6890;6891;
1692384882;1692384974;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;6897;6905;
1692384985;1692385100;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;6906;6916;
1692384664;1692385145;S;18-08-23;dsc_set_S;dsc_set_event_S;6878;6920;
1692383887;1692385421;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;6810;6944;
1692390028;1692390177;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;7346;7359;
1692391105;1692391116;S;18-08-23;dsc_set_S;dsc_set_up_cnt_S;7440;7441;
1692391105;1692391116;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;7440;7441;
1692390991;1692391196;S;18-08-23;dsc_set_S;dsc_set_event_S;7430;7448;
1692391288;1692391322;S;18-08-23;dsc_set_S;dsc_set_up_cnt_wz_S;7456;7459;
1692390211;1692391723;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;7362;7494;
1692391826;1692391963;S;18-08-23;dsc_set_S;dsc_set_all_prc_S;7503;7515;
1692337072;1692392398;S;18-08-23;dsc_set_S;dsc_set_major_flags_S;2744;7553;
